firm_id,year,feat_t0_total_notices,feat_t0_reduce_notices,feat_t0_increase_notices,feat_t0_reduce_plan_notices,feat_t0_reduce_progress_notices,feat_t0_dj_notices,feat_t0_large_holder_notices,feat_t0_controller_notices,feat_t0_agreement_notices,feat_t0_pct5_notices,feat_t0_dj_ratio,feat_t0_q4_share,feat_t0_monthly_hhi,feat_t0_mean_quarter_offset,feat_t0_std_quarter_offset,feat_t0_n_reduces,feat_t0_q4_offset_share,fin_dsri_t0,fin_dsri_t1,fin_mscore_t0,fin_mscore_t1,fin_ocf_to_ni_t0,fin_ocf_to_ni_t1,fin_oth_recv_to_ta_t0,fin_oth_recv_to_ta_t1,fin_zscore_t0,fin_dsri_t0_zind,fin_dsri_t1_zind,fin_mscore_t0_zind,fin_mscore_t1_zind,fin_ocf_to_ni_t0_zind,fin_ocf_to_ni_t1_zind,fin_oth_recv_to_ta_t0_zind,fin_oth_recv_to_ta_t1_zind,fin_zscore_t0_zind,fini_current_ratio_t0,fini_quick_ratio_t0,fini_cash_ratio_t0,fini_assets_turn_t0,fini_fa_turn_t0,fini_ca_turn_t0,fini_turn_days_t0,fini_assets_yoy_t0,fini_equity_yoy_t0,fini_bps_yoy_t0,fini_tr_yoy_t0,fini_op_yoy_t0,fini_ebt_yoy_t0,fini_netprofit_yoy_t0,fini_dt_eps_yoy_t0,fini_ocf_yoy_t0,fini_roe_yoy_t0,fini_ocf_to_debt_t0,fini_ocf_to_shortdebt_t0,fini_q_ocf_to_sales_t0,fini_profit_to_gr_t0,fini_profit_to_op_t0,fini_op_of_gr_t0,fini_gc_of_gr_t0,fini_ebit_of_gr_t0,fini_roic_t0,fini_adminexp_of_gr_t0,fini_finaexp_of_gr_t0,fini_expense_of_sales_t0,fini_saleexp_to_gr_t0,fini_roa_t0,fini_roe_t0,fini_npta_t0,fini_eqt_to_debt_t0,fini_assets_to_eqt_t0,fini_debt_to_eqt_t0,fini_eqt_to_talcapital_t0,fini_eqt_to_interestdebt_t0,fini_currentdebt_to_debt_t0,fini_tangibleasset_to_debt_t0,fini_ca_to_assets_t0,fini_tbassets_to_totalassets_t0,fini_current_ratio_t1,fini_quick_ratio_t1,fini_assets_turn_t1,fini_roa_t1,fini_roe_t1,fini_npta_t1,fini_profit_to_gr_t1,fini_op_of_gr_t1,fini_ocf_to_debt_t1,fini_q_ocf_to_sales_t1,fini_debt_to_eqt_t1,fini_assets_to_eqt_t1,fini_current_ratio_t0_zind,fini_quick_ratio_t0_zind,fini_assets_turn_t0_zind,fini_fa_turn_t0_zind,fini_roa_t0_zind,fini_roe_t0_zind,fini_npta_t0_zind,fini_profit_to_gr_t0_zind,fini_op_of_gr_t0_zind,fini_ebit_of_gr_t0_zind,fini_ocf_to_debt_t0_zind,fini_q_ocf_to_sales_t0_zind,fini_ocfps_t0_zind,fini_debt_to_eqt_t0_zind,fini_assets_to_eqt_t0_zind,audit_is_modified,audit_type_code,audit_fee_log,audit_fee_to_assets,audit_firm_change_flag,pld_max_ratio2,pld_n_events,pld_controller_max_ratio1,pld_high_pledge_flag,pld_n_securities_pledgee,pld_n_change_events,ctrl_separation,ctrl_ownership,ctrl_voting,ctrl_separation_p90_flag,ctrl_no_controller_flag,ctrl_state_owned_flag,ctrl_data_missing_flag,rpt_total_amount,rpt_max_pannrsm,rpt_n_high_pannrsm,rpt_total_isgplo,rpt_n_loan,rpt_n_guarantee,rpt_affect_profit_ratio,fraud_v07,fraud_v08_strict,fraud_v08_loose
SYN00010,2017,5.91404225032394,2.984083955397793,0.0,2.91497782451936,0.0,0.0,0.0,0.0,0.0,0.0,0.2418181071270637,0.5730833544571337,0.08725137040188165,1.0,0.0,1.0,1.0,60.10115432913013,169.41124296466342,620305878980.5814,-3332727565.4110937,-6.096185437130187,25.493707475457786,0.0,4.639700613576333e-07,3.2235919324009483,1.8352342965627202,0.09294331674262024,-0.08235431938314584,-0.7987673603207844,-0.9469954300725684,-1.5999068016261784,1.070346520042235,0.6317910554254963,0.9027746867796249,7.058641092470943,2.5268708225484393,2.7246076971470443,1.4682692365194574,-6.6478,1.9670417221285479,4349.711104994005,-9.45511514736797,28.528673162876217,-481.9563425876309,240.0847442634832,608.2075002133871,-18299.71525329128,-1122.8506137031263,-202.80109311764426,7609.098807022967,4819.764392004852,0.7307282273288258,0.30840297020935303,-141891945.40001982,395.23166267770694,-539.8066529715973,1347.0104507323408,-3524.7008,-2230.633267314856,103.5670942816077,4278.308070105593,-675.190709878484,-47.9374,159.46781216478846,19.96093466447457,-53.8129213482707,9.495606675765256,4.598093659471818,12.376945284816935,-10.845511309249348,258.7094054404306,-8547.8554,85.80459143682931,0.5890149439928052,32.876055667339514,71.18192470083471,2.9098247149987984,2.9056079106965695,0.3040208571672744,8.080061354872653,-0.028780563120203606,-4.890275545295768,9337.958908942173,14861.767570226008,0.9979003058446378,-307174315.2433368,-1.9017606590290232,9.957641074674983,-0.63317762969109,0.3618575403879156,0.46187795809813437,-1.1847486053496308,-0.700297172443641,-0.0036437219983515624,-1.5376198636593776,-0.7251400996488223,-0.34449340472312734,-0.6601036975501162,0.41435060521304135,-1.4531662944169867,1.2887240171321792,-0.31930850654496307,0.2261556258136024,0,1,11.335427284240723,0.0,0,7.4689154624938965,0,11.584760665893555,0,0,0,17.72120475769043,0.0,66.1594009399414,0,0,0,0,19.487939834594727,0.0,0,0.0,0,79,0.035082753747701645,0,0,0
SYN00011,2024,1.646754927044936,0.02509123029730076,0.8271803213417115,0.7797086595812333,0.0,0.6831885461901949,0.0,1.1431407899238655,0.0,0.0,0.0,0.0,0.1168220810544355,1.0,0.0,1.0,1.0,246.51353202255257,-1.5407567861731035,-1384705457039.396,973100383507.7434,-24.617386254621206,2.697578879361908,0.004003829639357531,0.01740053697948947,-4.249365636845365,0.46243965045721946,1.2323202426669517,-0.4342170915195494,0.8664316084314609,0.7395144510270263,-2.313961085598845,-1.742158606590721,-0.5312341544151827,-1.3506069094693778,6.687714150232405,2.9635246788960408,0.0005,0.5961145703040156,108.00189543521391,0.7153396328243792,-50.04325505498372,37.20282955535519,-45.59961574082054,-8.553389031800355,440.91364916541636,21138.59425159512,-47638.58135602636,-1150.6718545039262,63.05930498803417,-6117.977331638637,222.19281442284776,0.021862139417021892,-0.7995503291132178,-330635323.0787546,6.132828874045003,2523.731912154788,2295.322643380555,-3524.7008,992.5813661264161,32.69005961993026,0.0654,767.2339449963945,-47.9374,311.1234117164024,-16.085439462085297,-47.08382720368745,2.8146515877852525,-0.03459440830792326,9.20533770623331,10.100984629752023,-22.06305963507299,-8547.8554,59.21498118763789,0.4315392482572724,51.03993778959456,98.49390705780758,0.003,6.158807985143242,0.032110718298677066,39.005350722756596,-133.46178401657733,24.34786405502073,9713.312944170792,4962.6053709181815,-0.1510190627359097,52560789.65187293,-1.0520419814512318,0.837,1.6730550159968105,-0.9033722169650072,0.49967868289161776,-2.001176178066175,-1.2674706877486943,-0.7715495510904182,-1.302849764205208,-1.9899948834615013,0.2232859444490721,0.2536458651481156,0.3851756603744635,0.7042860759241015,-0.963865829430769,0.40839666689527165,0.6089301371036777,0,1,15.298308372497559,0.0,0,13.651390075683594,0,0.0,0,13,7,8.61792278289795,50.5064582824707,44.90567398071289,0,0,0,0,15.537384033203125,11.37557315826416,0,4.3341474533081055,2,61,0.08525048941373825,0,0,0
SYN00012,2021,0.0,1.5160632685963007,1.5155711915524317,0.0,0.0871016661867343,0.4348863240195968,1.001606246547598,1.2619713745551382,0.0,0.08271508030070487,0.3660711459106073,0.0,0.0,1.0,0.0,1.0,1.0,-2.3020687030463938,-1.5407567861731035,323981457502.79614,-553459961329.8878,-27.34034704131172,2.2427340048489928,0.03001213186865928,0.038133249965880106,1.9265700448985141,0.6493046579611472,-1.0722652527079644,-2.91685471283639,-1.3548221506822256,-1.6654829405551392,0.9305477440247504,0.9610966191284906,0.24468558094344087,-0.18709973437860705,0.003,1.3768029611649557,2.523012583369167,-0.005005441118023257,-6.6478,2.2380873342304217,-1929.7134888808564,83.62078643207013,-230.26548992002898,-32.62457063660092,1389.5471603886187,6346.670709251748,19531.165331723067,245.93433997909875,952.5781399071436,-11552.700206763991,6916.797735091005,0.07503109672754188,0.08598855628994037,-83477705.06847811,-306.5825783474146,1025.632258867084,609.4524205667606,8208.997336102038,7734.34438588916,-15.211714718678856,0.0654,646.510360898672,-47.9374,213.22127887377783,20.937576006008385,96.04742743861576,-4.27719927012327,2.922045058469281,4.9514229677520305,-1.6238804980373145,90.65576624480816,51655.43399762926,88.67292162328333,8.085905062390522,58.66431743976188,32.48703714544662,1.2467289556572785,3.7625902039786694,0.879260917937314,5.358818138328134,-283.51583443642056,7.010039256295039,-9241.694880327603,5507.6177470426155,-0.1347567337833528,-169915662.723416,6.7751801285256095,9.69477082714329,-1.0375755005786564,0.29703751924810107,1.4831796756701785,-1.031158192712619,-1.4820887159341627,0.8887753818247184,0.011764904930237562,-1.0054984817405204,1.5731864282595727,-1.6506386220680975,0.2722550898798383,-0.7616871890760495,-0.7249440135680032,0.4556787650451013,-0.0015526826850925024,0,1,15.504691123962402,0.0,0,0.0,0,23.238117218017578,0,12,8,0.0,19.56519889831543,73.71348571777344,0,0,0,0,11.633153915405273,7.726036548614502,0,0.0,0,0,0.09912621974945068,0,0,0
SYN00013,2021,0.0,2.964821464117767,3.035878663345147,0.0,0.0,0.029801292792903666,2.3397527129402036,0.9135468371226898,0.0,0.0,0.0,0.15329128641932505,0.35310898004779057,1.0,0.0,1.0,1.0,-2.3020687030463938,267.42042722013815,-299957129923.6308,794670324938.1832,13.768602457461224,-0.09913687923752712,0.03946058039220643,0.03994956940943466,11.531693115216857,2.6753788934552643,0.33197285779408686,-1.2309584070560216,0.32401982930520734,-0.9182102609787237,-0.9722295894468729,0.008173711002038035,-0.13953531329761482,-0.8091336468318037,3.7993149230345287,7.139220717347893,0.0005,0.2531273952167771,-6.6478,0.1610324377465726,-2743.5762686452927,42.65460299419534,1090.6364878728414,-415.32223382973126,605.1401467755027,7991.788421871209,32937.59262595118,1043.3312340501898,1588.664656872091,4511.679655795152,1365.4661084439426,0.4801752238327735,0.9773120420942323,855079985.3896476,-2726.0472436779933,5495.371931253257,-1846.720794032353,-2128.3782423094954,1048.6934374778803,-165.84387824538678,931.8818474622727,327.79142316236033,-47.9374,259.3827583394541,-1.582362975953898,-209.17124975588467,-19.861580280173296,1.4102986463635159,3.3493588496487448,9.41515508888086,-1.4836640743565965,9577.290488854567,121.7465,-0.2649944929229706,94.2967879541104,15.840116269594493,1.7831024818839376,2.444260002965463,1.2891615589871672,-4.896893076174986,-70.47174847496487,-10.762153234705504,-18136.506536955894,-2127.546780896155,0.1276767848680234,8763107.59352478,-12.829079066428294,0.837,0.4224071207704465,-1.0930516256754916,-1.6856996602302445,-0.46609488790351056,-0.19262187267759098,0.803270342013126,1.9568968042518702,1.1856918071673193,-0.1697501724926881,0.6911232173684447,-0.48850908927184283,-1.6311104238851226,-1.4186182745348492,-0.5741723716499383,0.10882632887302081,0,2,14.271746635437012,0.0,0,0.0,9,5.1479997634887695,0,7,0,0.0,32.98460006713867,54.391136169433594,0,0,0,0,19.046594619750977,44.58639144897461,0,0.7366507053375244,4,0,0.07680180668830872,0,0,0
SYN00014,2020,4.271633079222719,2.8589598681263997,4.2393283280926,3.0968034610738315,0.0,0.2515778500403988,1.472490194712873,0.0,0.053224106617448495,0.11802806651947004,0.0,0.48106892054851635,0.33620353782827905,1.0,0.0,1.0,1.0,-2.3020687030463938,246.65270748935228,-477363435483.2004,667834375441.2095,-3.6330004838435386,1.6214850480291383,0.010689814652128638,0.07553713103741025,5.942718588538204,-0.21101508654956777,-0.9037683966551,1.1061403823303844,0.1763741326977597,1.4967194497467091,-0.4496242947691621,-0.2011195543964137,0.8615707315540746,0.10990783435496916,6.352763683853457,0.003,3.5541740658734247,0.1869007121700199,-6.6478,1.5055101839886473,2789.9880941870492,115.69777127833493,311.77012977865735,-133.81216913127196,-144.4936,6418.692613417753,-1514.680101445122,-204.42299324884706,-68.2399982496927,4632.34543208935,2952.9309734116837,-0.09622376638734031,-0.8890475049396003,483554512.73870033,-2134.431737124397,306.9283159175657,-1551.5713471282463,-3524.7008,6742.866528388962,-10.34296134762284,5593.922872664613,1193.4510702825949,-47.9374,0.0,-11.056358229810385,-316.12498779570734,-4.4290308052293845,10.10113748027803,0.837,-6.039754102071042,21.72912222952229,-8547.8554,105.24438882488096,0.4840357255550156,47.689489584602896,29.580300901653537,0.14122992433626314,7.080276208275608,0.14906712958164725,2.9881792368824893,129.3752757090667,8.53171454028611,10974.8619,14911.8499,0.3875162657120939,-90915916.76252651,15.404783439727003,0.837,-0.31632486664320275,0.6821134471213417,-0.45278435540634704,-0.598052646679225,-0.5856816799390328,-0.047168160510194776,0.5721639634845735,0.3986362348045478,1.1648678904251528,-0.9419181104317829,0.8171033741813962,-1.1103277718901754,2.005462454300516,0.4631058189926117,-1.0319669639679798,0,3,16.015140533447266,0.0,0,0.0,0,0.0,0,0,12,14.810032844543457,7.6045427322387695,34.095272064208984,0,0,1,0,25.075075149536133,1.1046421527862549,0,0.0,1,26,0.1227012574672699,0,0,0
SYN00015,2021,4.589765240635436,3.5360868493326723,0.959574366358836,3.211636941156091,0.0,0.07704480788341433,0.0,0.0,0.0,0.1810197296993336,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.3020687030463938,63.8029868738148,855219907091.4606,-946019517757.6897,-9.609566202477712,33.49078444386579,0.07452239261965614,0.06505934764036347,2.8409507992235445,-0.7874729235197413,-0.6630675751258415,-0.6559091668349072,-0.6081323325050126,-0.2575190672559303,-1.3684742375300551,-1.4518958594868976,-0.527775399514108,-0.3835982628932823,0.003,0.28662872956127683,5.0012309903294305,-0.0549,192.2859421361001,2.160948464476262,1414.5418359007986,10.480538261171247,406.13035594426725,589.0507695786,290.311485142991,11282.157164263688,-58021.80653778252,17.178631609569507,913.3851515896727,3547.6943507885812,-4397.309387512782,0.4452760683098763,-0.5210623740610998,-298755843.45063716,6836.75440188718,-819.1011655783672,-3762.810771291636,9462.454498819676,3101.1484259555905,261.11350750668976,7130.633426815881,-110.64862520001908,-47.9374,315.61428743322875,1.294525300845791,-66.82454586165198,-12.7941086212311,10.326354140080186,0.837,3.0937031319034602,67.4297001619721,-8547.8554,93.89688151707226,-1.1307,48.017098533377336,-82.2266387320604,0.003,2.59879885719576,0.7944955433281102,7.025247058369488,383.68702669665186,1.9054611958421583,10974.8619,624.2902139478637,-0.021025559927650816,-730184903.5248625,3.024002837692243,5.4176111864716106,1.738031680044825,1.0448999685883376,0.8381062017362997,1.500960483671981,1.093632345487184,-0.2673497044272738,-1.7044666247068911,0.18516753215816967,0.552506860122155,0.36607925095366844,-1.54122386451592,0.005463175404692374,0.3009315255079952,-0.17984064490448654,0.10517735400938016,0,2,14.000789642333984,0.0,0,1.6338920593261719,5,9.866930961608887,0,15,9,12.978153228759766,22.998811721801758,53.16328048706055,0,0,1,0,25.93879508972168,2.413569211959839,3,0.0,0,10,0.06417500972747803,0,0,0
SYN00016,2017,3.902766921742443,1.1726959701203759,0.0,0.20701783505652238,0.13738454263364736,0.5525381128303946,0.9894787974826296,0.6016536594618138,0.04268540840545679,0.07314405719628281,0.0,0.15652881362059148,0.3898456584649953,1.0,0.0,1.0,1.0,-2.3020687030463938,252.36022401249886,1454600115177.0325,960995747771.9958,1.7039138311282824,-41.553679103235474,0.054516384692942385,4.639700613576333e-07,-0.0440813647866829,0.42221501172816694,1.457946546559336,0.35586237498538176,-0.022384884175439015,0.8290388370262121,-1.39169677627544,0.49647659249627396,-1.5518401837866282,1.4582533635911679,2.6925597562943335,2.2714996598647446,0.0005,0.6643528747550793,260.0300570903312,1.8868931986108604,3604.940536358796,-7.951063597023648,-476.74619441306885,-369.8530480810112,707.4969074369993,-1494.2329238493878,20634.68595941137,572.7766590445564,-908.1268345553212,3026.816605330601,10691.640652877333,0.13317778323330867,-0.37657852243753726,224122306.19726261,-548.8536349690542,5031.232441667781,1885.5576320675289,7321.688911940526,7937.251292150499,-19.929603844274464,0.0654,1832.7374941888647,-47.9374,0.0,8.821833043436541,149.83215889698292,-22.497265367624916,2.7109558268767167,0.837,4.705789614367062,195.77289824770116,64228.49983171004,79.45787027737079,-0.5837549816192174,89.5317027178074,37.10618411914753,0.003,1.221728325134447,0.0807875214971423,3.3311653161734194,13.568011571037038,54.748480368482426,10974.8619,-21407.804476365385,-0.5614824029673322,399294098.4163734,12.638449896334322,0.837,-0.8924348321450761,0.269003412307837,1.5269308604950764,-0.6060468441767293,0.28949593065238116,-0.11058193101299293,-3.0723319999645153,-0.9904749358409459,-1.4492396255005706,-0.5152460991424515,-0.06502115800968387,-0.8141707272731448,0.47391565132570423,-2.8343439724040063,0.50511330094351,0,1,14.027254104614258,0.0,0,0.0,7,11.81598949432373,0,0,12,4.868775844573975,28.51887321472168,68.89138793945312,0,0,0,0,20.918285369873047,25.368703842163086,0,5.120826244354248,0,0,0.0323391854763031,0,0,0
SYN00017,2011,0.0,0.16773560039694546,0.0,0.0,0.0,2.1027984045194863,0.6208142107451284,0.0,0.04621781851574934,0.0,0.14691218338563372,0.5311487362506007,0.8054633096654331,1.0,0.0,1.0,1.0,-2.3020687030463938,141.80876423432227,1764861604176.3972,688761542831.6122,16.419928523829284,-35.643174421988775,0.006276005750349572,0.08055710721627662,0.16672287289417853,0.43326358843002394,-0.5354160745285553,-1.3724460397544953,-0.6142966753515142,0.23388490640734497,-0.17158479809010657,-2.021085539108906,-1.363768211357579,0.5000201409075534,3.700211971642012,5.150970493566323,0.0005,-0.040147380026263835,122.5846984126831,3.198097062372518,1095.639579786217,227.9697438754977,-513.0119841223024,-646.7204991012472,744.2548232297479,-15764.08593795355,-49145.197043243505,-1137.9388354768294,854.1194694413834,-2204.5228686840405,2174.461207501114,-0.2734640560878313,0.18901075546044852,-291293417.45159405,-3698.45955179816,2644.382234102401,-464.7794734144098,285.7433688207179,-328.73033446557963,-177.04554016302717,5410.759766031734,-133.74699848094656,609.1582911078173,80.75691183730609,-2.931295684440247,329.7045081981611,-8.662252819997708,2.7796628574539275,0.837,0.04298644049744027,237.45416030707733,-2967.463187068426,46.17543519965249,-1.1307,50.10951958485075,72.49289088531586,0.003,0.003,0.4757835361384235,5.149984851507626,-124.61965984909277,8.235154443226385,10974.8619,-26418.704899973658,-0.22338235111083676,-30601728.11545297,-7.984219627533641,2.151460674423226,-0.7262725272009921,-1.830142510995616,0.237126228162066,0.870161126966747,0.26207610826903366,-0.10349980494079683,0.7240612933809512,-1.5172379203056892,-1.088614327173418,-0.2611874969478524,-0.5569566929658634,0.3714525717803676,-1.323765440808795,-0.4787436213765851,0.32357398772795026,0,1,13.858078956604004,0.0,0,1.8953906297683716,9,26.062822341918945,0,1,8,1.3940105438232422,33.410606384277344,74.13299560546875,0,0,0,0,27.032169342041016,0.0,0,0.8273629546165466,2,25,0.10968691855669022,0,0,0
SYN00018,2022,2.8350421129250343,1.2307613068927659,0.7670789503448414,2.797659560334719,0.0,0.0,1.163269991849075,1.1708967991202055,0.14804215027519954,0.08626676559477953,0.04297655041253466,0.0,0.2279463927371417,1.0,0.0,1.0,1.0,11.28928724894864,340.0777986039665,1292656649638.692,98824926048.21124,4.919813984491639,-8.542637638941029,0.044694453207235404,4.639700613576333e-07,-8.053996758376236,-0.5198434262167491,0.4561283374611302,1.4198362901322261,-1.0575102011366277,-0.10359810184301599,-0.7201220188645849,0.6399230721223621,-0.524880152678223,-1.2948081640088525,1.6451619554252874,0.003,0.0005,-0.0549,444.00485410123946,0.4013334077075823,4559.980242359541,48.493488573815185,38.901993525766436,453.94190072007774,-144.4936,-1482.864578389034,8920.325556275711,759.6372035753127,-980.4365160646134,5754.688489815855,3400.836167740544,-0.26766913190488584,0.012454265064458736,-620540208.8074878,-2445.1520053903055,3345.2411878705157,-3059.099668841108,-1516.7615206759124,11676.16530045592,-96.00699382477825,0.0654,157.5024155553013,-47.9374,80.40066573922697,13.032500230119119,153.3409903981107,-12.398633009217853,1.0588116988752803,4.732287887764126,5.189933012260959,113.15949837968114,-8547.8554,57.24715040208045,4.6488461497446885,72.59220422101869,119.4698,0.003,4.528386413286246,0.26701132917301634,-16.28613738485309,-194.73728999140258,-1.5366797159047714,-24949.942034603966,-18991.13318518744,0.8016838411610252,-174875811.11662382,-6.651701808766877,0.837,-0.9579592131993799,-0.954971939223211,-0.2891131634600715,-0.018750687228910982,-0.7340411853817121,-0.07741055603225185,-0.0950332411633942,-1.1251791671875226,-0.8233680543235693,-0.747660379424254,-0.6689884076238432,-1.7860190457099046,-0.001155634475000664,1.0657247029193428,0.5631924640653865,0,3,9.289602279663086,0.0,0,0.02249949611723423,0,15.968867301940918,0,13,8,12.965768814086914,42.363101959228516,59.585201263427734,0,0,0,0,19.402524948120117,1.3115501403808594,3,0.0,0,12,0.013675921596586704,0,0,0
SYN00019,2016,2.4385827304294745,0.0,0.0,0.0,1.771872257028777,0.0948251095507987,3.071101794131696,1.5118081926834228,0.0,0.0,0.024923001173404437,0.0,0.07155933804523497,1.0,0.0,1.0,1.0,-2.3020687030463938,85.52877124674403,-110030716361.74014,-755713729598.4232,-10.731681161382223,1.820907665255351,0.08986322084296829,0.05621255296892917,3.257686245390739,-1.0189275120256254,-1.8465870754228513,-0.1421386802482459,-0.3489322884611522,1.3461774696267985,0.3730725690660751,-1.4726122290109334,-1.2326274293988304,0.6625319499316183,0.003,0.003,1.122841188801666,0.4116296577074919,59.57546417258354,-0.0801,907.6108866613288,-38.04677364119076,111.46491728700721,241.79797790223247,721.5850375419858,6172.2676217583,-26362.904625141084,847.9572246919138,1243.981527885304,-229.25548092660557,-8305.425742580836,0.8412738311629513,1.0428757229761139,353729829.27168226,5073.187633713748,-3118.212148909283,-3054.8654442108937,-602.0351848314806,-2418.473686581971,45.27493224230222,10493.087220697278,-236.46594780046516,-47.9374,142.78501187495024,-4.27460626224069,-285.00248019659733,11.838714203255158,6.879094321802905,15.648411912000466,-0.9923743050355702,37.38575618091711,-8547.8554,104.03429640082877,12.81322125905455,27.51692197335064,53.13565945932896,4.932631641731726,6.281312606133557,0.9669997231009821,-8.987153504319568,95.50557966698958,24.893233707415185,10974.8619,5408.040065878914,0.22563241889425406,-201868000.88082987,-8.741088292884879,3.372775164543994,0.3195097487295287,0.5578049449657028,0.7478297656400847,-0.04178788431131108,-0.1195497269094908,-0.18569034947362628,1.127266166977789,-0.04267966267780491,-0.8443464952474807,-0.15925919588105344,0.4234876289826472,-2.100961079183118,0.5030000484230376,-1.6611314277725528,1.395245287861217,0,1,13.427515983581543,0.0,1,7.40162992477417,3,17.23644256591797,0,7,7,0.0,59.8541374206543,38.765384674072266,0,0,1,0,23.19364356994629,0.0,4,0.0,0,74,0.02263716235756874,0,0,0
SYN00020,2017,2.788786516541179,0.0,0.0,0.0,0.0,0.58068866555649,0.0,0.7195518977469627,0.0,0.15854576190234249,0.047856121418185474,0.0,0.13153713918218515,1.0,0.0,1.0,1.0,208.37280211751747,-1.5407567861731035,345328860544.8674,-851507719477.4368,24.491769211639085,14.374940774730216,0.09088175058030165,0.018978546500660495,6.043585109830955,2.279708276551718,1.8378036796928412,0.2862364018078007,-1.0893699714482563,-0.2335921852351874,0.44667361111178244,0.05275951208443288,0.4048152965154362,-0.7646158920179638,1.5559885848882384,0.003,0.1759300169588245,-0.0549,192.84942153717967,0.1603674143879854,4388.121289839072,-36.087254917359466,-969.6769691546224,-282.4720150983655,579.1634866482837,-7461.238933521874,-34396.49361934454,2826.44768820966,2588.706031453413,-3401.060365663951,-4344.050007406143,0.10157107617322543,0.7831832102462943,402717923.18605584,3097.8161736798293,-4880.230303118843,-5553.442841623133,1435.3140148797804,-3796.0966344339104,-71.80427685483889,0.0654,228.17380161190536,6485.221799859834,102.0437410127448,14.043557361757752,-44.26790135970103,12.095897331197492,1.2339694480757168,2.15425934480309,-4.518368097899677,301.00940662444333,-8547.8554,66.8113790579984,0.8885150027417623,54.28138163097515,-169.9134959825642,0.003,2.054667921486548,0.2732632190222723,3.358993168760986,-291.5981208073601,-22.972542037290932,-20991.888567665723,-830.6580829712806,0.4052958608314573,126493017.50231826,3.618331093664655,0.837,-1.3562611167494436,0.02093943459559949,0.8580451154114915,-0.8251743584509809,0.3565905004624869,0.2493490717393131,-0.8699142366393098,0.8575246596707472,-0.08918193346104035,1.866291191435175,1.0642593307504262,1.3555243826732315,-0.24965662009372125,0.11130589481333943,0.9254501209435426,0,2,12.17226505279541,0.0,0,5.005451202392578,19,14.611008644104004,0,18,10,7.555120944976807,46.97548294067383,34.41990280151367,0,0,0,0,17.848814010620117,3.1445300579071045,3,0.0,4,4,0.14450931549072266,0,0,0
SYN00021,2015,5.029824121639438,0.0,0.0,1.506071223235434,0.0,0.7211264497135419,0.0,1.5935751709899506,0.12112527344867344,0.0,0.13613189002563886,0.0,0.3640700885810796,1.0,0.0,1.0,1.0,-2.3020687030463938,98.51742154430329,753078590728.3494,-533577134003.1948,31.09527389793824,10.342175755420163,0.0,0.0006781678625696862,-5.430482134530669,0.322579199471039,0.594719668845529,2.295276268743138,0.31852308345950364,-1.7576631950621966,0.31669149874811753,-0.11761195686932001,-0.4596405530738148,-0.5695211231026995,1.5502400933775735,2.3435212605352342,0.0005,0.2132423143551741,154.21226322484034,1.8873159401470057,4822.539678379913,-55.390144770953846,-76.76709322962127,-735.5241003748108,1566.724159118007,-1389.3475635107782,-13221.499918214564,-477.6064840018168,-212.12033654764193,-2142.3944292364904,6047.95853449158,0.9304430897187415,0.5151489430225972,362978595.0400569,2561.716671424045,-2669.859718826439,4425.480357790147,9220.800496675218,-5970.3260470131945,103.25822076267373,7647.07302760546,507.69812923741176,-47.9374,0.0,11.331675709366152,50.98246725912021,-10.270277084667896,0.8703913060609367,11.66794264184768,16.25581648521537,32.70376397242691,54975.45039511606,68.43682788617102,-1.1307,23.77755363821479,36.54786235441299,0.003,6.513925759125648,1.1889661215612506,3.1171279164873424,95.23657967654154,5.434545145972649,6841.153747194185,5238.015526732194,0.06512004929245342,-321030704.93044007,2.005229547290158,6.221181141140408,-0.47267709037078903,-2.5165476153810027,-0.3552492186108155,-0.05806449763507735,0.7074454750531172,0.7439621275697412,0.34591647401706827,0.8912957940669136,0.6071026551942053,1.3681340983192924,-0.33904447549056266,0.892694790105967,1.062507850669673,1.5657737011153698,0.0704183188324115,1,1,11.065750122070312,0.0,0,0.0,20,5.132654190063477,0,4,0,21.43885040283203,51.15895462036133,48.63358688354492,0,0,1,0,17.60767364501953,25.222164154052734,0,0.0,1,50,0.13731588423252106,0,0,0
